".Houston County, Tennessee","Houston County, Tennessee",Tennessee,"8,201",8201
".Humphreys County, Tennessee","Humphreys County, Tennessee",Tennessee,"18,582",18582
".Jackson County, Tennessee","Jackson County, Tennessee",Tennessee,"11,786",11786
".Jefferson County, Tennessee","Jefferson County, Tennessee",Tennessee,"54,495",54495
".Johnson County, Tennessee","Johnson County, Tennessee",Tennessee,"17,788",17788
".Knox County, Tennessee","Knox County, Tennessee",Tennessee,"470,313",470313
".Lake County, Tennessee","Lake County, Tennessee",Tennessee,"7,016",7016
".Lauderdale County, Tennessee","Lauderdale County, Tennessee",Tennessee,"25,633",25633
".Lawrence County, Tennessee","Lawrence County, Tennessee",Tennessee,"44,142",44142
".Lewis County, Tennessee","Lewis County, Tennessee",Tennessee,"12,268",12268
".Lincoln County, Tennessee","Lincoln County, Tennessee",Tennessee,"34,366",34366
".Loudon County, Tennessee","Loudon County, Tennessee",Tennessee,"54,068",54068
".McMinn County, Tennessee","McMinn County, Tennessee",Tennessee,"53,794",53794
".McNairy County, Tennessee","McNairy County, Tennessee",Tennessee,"25,694",25694
".Macon County, Tennessee","Macon County, Tennessee",Tennessee,"24,602",24602
".Madison County, Tennessee","Madison County, Tennessee",Tennessee,"97,984",97984
".Marion County, Tennessee","Marion County, Tennessee",Tennessee,"28,907",28907
".Marshall County, Tennessee","Marshall County, Tennessee",Tennessee,"34,375",34375
".Maury County, Tennessee","Maury County, Tennessee",Tennessee,"96,387",96387
".Meigs County, Tennessee","Meigs County, Tennessee",Tennessee,"12,422",12422
".Monroe County, Tennessee","Monroe County, Tennessee",Tennessee,"46,545",46545
".Montgomery County, Tennessee","Montgomery County, Tennessee",Tennessee,"208,993",208993
".Moore County, Tennessee","Moore County, Tennessee",Tennessee,"6,488",6488
".Morgan County, Tennessee","Morgan County, Tennessee",Tennessee,"21,403",21403
".Obion County, Tennessee","Obion County, Tennessee",Tennessee,"30,069",30069
".Overton County, Tennessee","Overton County, Tennessee",Tennessee,"22,241",22241
".Perry County, Tennessee","Perry County, Tennessee",Tennessee,"8,076",8076
".Pickett County, Tennessee","Pickett County, Tennessee",Tennessee,"5,048",5048
".Polk County, Tennessee","Polk County, Tennessee",Tennessee,"16,832",16832
".Putnam County, Tennessee","Putnam County, Tennessee",Tennessee,"80,245",80245
".Rhea County, Tennessee","Rhea County, Tennessee",Tennessee,"33,167",33167
".Roane County, Tennessee","Roane County, Tennessee",Tennessee,"53,382",53382
".Robertson County, Tennessee","Robertson County, Tennessee",Tennessee,"71,813",71813
".Rutherford County, Tennessee","Rutherford County, Tennessee",Tennessee,"332,285",332285
".Scott County, Tennessee","Scott County, Tennessee",Tennessee,"22,068",22068
".Sequatchie County, Tennessee","Sequatchie County, Tennessee",Tennessee,"15,026",15026
".Sevier County, Tennessee","Sevier County, Tennessee",Tennessee,"98,250",98250
".Shelby County, Tennessee","Shelby County, Tennessee",Tennessee,"937,166",937166
".Smith County, Tennessee","Smith County, Tennessee",Tennessee,"20,157",20157
".Stewart County, Tennessee","Stewart County, Tennessee",Tennessee,"13,715",13715
".Sullivan County, Tennessee","Sullivan County, Tennessee",Tennessee,"158,348",158348
".Sumner County, Tennessee","Sumner County, Tennessee",Tennessee,"191,283",191283
".Tipton County, Tennessee","Tipton County, Tennessee",Tennessee,"61,599",61599
".Trousdale County, Tennessee","Trousdale County, Tennessee",Tennessee,"11,284",11284
".Unicoi County, Tennessee","Unicoi County, Tennessee",Tennessee,"17,883",17883
".Union County, Tennessee","Union County, Tennessee",Tennessee,"19,972",19972
".Van Buren County, Tennessee","Van Buren County, Tennessee",Tennessee,"5,872",5872
".Warren County, Tennessee","Warren County, Tennessee",Tennessee,"41,277",41277
".Washington County, Tennessee","Washington County, Tennessee",Tennessee,"129,375",129375
".Wayne County, Tennessee","Wayne County, Tennessee",Tennessee,"16,673",16673
".Weakley County, Tennessee","Weakley County, Tennessee",Tennessee,"33,328",33328
".White County, Tennessee","White County, Tennessee",Tennessee,"27,345",27345
".Williamson County, Tennessee","Williamson County, Tennessee",Tennessee,"238,412",238412
".Wilson County, Tennessee","Wilson County, Tennessee",Tennessee,"144,657",144657
".Anderson County, Texas","Anderson County, Texas",Texas,"57,735",57735
".Andrews County, Texas","Andrews County, Texas",Texas,"18,705",18705
".Angelina County, Texas","Angelina County, Texas",Texas,"86,715",86715
".Aransas County, Texas","Aransas County, Texas",Texas,"23,510",23510
".Archer County, Texas","Archer County, Texas",Texas,"8,553",8553
".Armstrong County, Texas","Armstrong County, Texas",Texas,"1,887",1887
".Atascosa County, Texas","Atascosa County, Texas",Texas,"51,153",51153
".Austin County, Texas","Austin County, Texas",Texas,"30,032",30032
".Bailey County, Texas","Bailey County, Texas",Texas,"7,000",7000
".Bandera County, Texas","Bandera County, Texas",Texas,"23,112",23112
".Bastrop County, Texas","Bastrop County, Texas",Texas,"88,723",88723
".Baylor County, Texas","Baylor County, Texas",Texas,"3,509",3509
".Bee County, Texas","Bee County, Texas",Texas,"32,565",32565
".Bell County, Texas","Bell County, Texas",Texas,"362,924",362924
".Bexar County, Texas","Bexar County, Texas",Texas,"2,003,554",2003554
".Blanco County, Texas","Blanco County, Texas",Texas,"11,931",11931
".Borden County, Texas","Borden County, Texas",Texas,654,654
".Bosque County, Texas","Bosque County, Texas",Texas,"18,685",18685
".Bowie County, Texas","Bowie County, Texas",Texas,"93,245",93245
".Brazoria County, Texas","Brazoria County, Texas",Texas,"374,264",374264
".Brazos County, Texas","Brazos County, Texas",Texas,"229,211",229211
".Brewster County, Texas","Brewster County, Texas",Texas,"9,203",9203
".Briscoe County, Texas","Briscoe County, Texas",Texas,"1,546",1546
".Brooks County, Texas","Brooks County, Texas",Texas,"7,093",7093
".Brown County, Texas","Brown County, Texas",Texas,"37,864",37864
".Burleson County, Texas","Burleson County, Texas",Texas,"18,443",18443
".Burnet County, Texas","Burnet County, Texas",Texas,"48,155",48155
".Caldwell County, Texas","Caldwell County, Texas",Texas,"43,664",43664
".Calhoun County, Texas","Calhoun County, Texas",Texas,"21,290",21290
".Callahan County, Texas","Callahan County, Texas",Texas,"13,943",13943
".Cameron County, Texas","Cameron County, Texas",Texas,"423,163",423163
".Camp County, Texas","Camp County, Texas",Texas,"13,094",13094
".Carson County, Texas","Carson County, Texas",Texas,"5,926",5926
".Cass County, Texas","Cass County, Texas",Texas,"30,026",30026
".Castro County, Texas","Castro County, Texas",Texas,"7,530",7530
".Chambers County, Texas","Chambers County, Texas",Texas,"43,837",43837
".Cherokee County, Texas","Cherokee County, Texas",Texas,"52,646",52646
".Childress County, Texas","Childress County, Texas",Texas,"7,306",7306
".Clay County, Texas","Clay County, Texas",Texas,"10,471",10471
".Cochran County, Texas","Cochran County, Texas",Texas,"2,853",2853
".Coke County, Texas","Coke County, Texas",Texas,"3,387",3387
".Coleman County, Texas","Coleman County, Texas",Texas,"8,175",8175
".Collin County, Texas","Collin County, Texas",Texas,"1,034,730",1034730
".Collingsworth County, Texas","Collingsworth County, Texas",Texas,"2,920",2920
".Colorado County, Texas","Colorado County, Texas",Texas,"21,493",21493
".Comal County, Texas","Comal County, Texas",Texas,"156,209",156209
".Comanche County, Texas","Comanche County, Texas",Texas,"13,635",13635
".Concho County, Texas","Concho County, Texas",Texas,"2,726",2726
".Cooke County, Texas","Cooke County, Texas",Texas,"41,257",41257
".Coryell County, Texas","Coryell County, Texas",Texas,"75,951",75951
".Cottle County, Texas","Cottle County, Texas",Texas,"1,398",1398
".Crane County, Texas","Crane County, Texas",Texas,"4,797",4797
".Crockett County, Texas","Crockett County, Texas",Texas,"3,464",3464
".Crosby County, Texas","Crosby County, Texas",Texas,"5,737",5737
".Culberson County, Texas","Culberson County, Texas",Texas,"2,171",2171
".Dallam County, Texas","Dallam County, Texas",Texas,"7,287",7287
".Dallas County, Texas","Dallas County, Texas",Texas,"2,635,516",2635516
".Dawson County, Texas","Dawson County, Texas",Texas,"12,728",12728
".Deaf Smith County, Texas","Deaf Smith County, Texas",Texas,"18,546",18546
".Delta County, Texas","Delta County, Texas",Texas,"5,331",5331
".Denton County, Texas","Denton County, Texas",Texas,"887,207",887207
".DeWitt County, Texas","DeWitt County, Texas",Texas,"20,160",20160
".Dickens County, Texas","Dickens County, Texas",Texas,"2,211",2211
".Dimmit County, Texas","Dimmit County, Texas",Texas,"10,124",10124
".Donley County, Texas","Donley County, Texas",Texas,"3,278",3278
".Duval County, Texas","Duval County, Texas",Texas,"11,157",11157
".Eastland County, Texas","Eastland County, Texas",Texas,"18,360",18360
".Ector County, Texas","Ector County, Texas",Texas,"166,223",166223
".Edwards County, Texas","Edwards County, Texas",Texas,"1,932",1932
".Ellis County, Texas","Ellis County, Texas",Texas,"184,826",184826
".El Paso County, Texas","El Paso County, Texas",Texas,"839,238",839238
".Erath County, Texas","Erath County, Texas",Texas,"42,698",42698
".Falls County, Texas","Falls County, Texas",Texas,"17,297",17297
".Fannin County, Texas","Fannin County, Texas",Texas,"35,514",35514
".Fayette County, Texas","Fayette County, Texas",Texas,"25,346",25346
".Fisher County, Texas","Fisher County, Texas",Texas,"3,830",3830
".Floyd County, Texas","Floyd County, Texas",Texas,"5,712",5712
".Foard County, Texas","Foard County, Texas",Texas,"1,155",1155
".Fort Bend County, Texas","Fort Bend County, Texas",Texas,"811,688",811688
".Franklin County, Texas","Franklin County, Texas",Texas,"10,725",10725
".Freestone County, Texas","Freestone County, Texas",Texas,"19,717",19717
".Frio County, Texas","Frio County, Texas",Texas,"20,306",20306
".Gaines County, Texas","Gaines County, Texas",Texas,"21,492",21492
".Galveston County, Texas","Galveston County, Texas",Texas,"342,139",342139
".Garza County, Texas","Garza County, Texas",Texas,"6,229",6229
".Gillespie County, Texas","Gillespie County, Texas",Texas,"26,988",26988
".Glasscock County, Texas","Glasscock County, Texas",Texas,"1,409",1409
".Goliad County, Texas","Goliad County, Texas",Texas,"7,658",7658
".Gonzales County, Texas","Gonzales County, Texas",Texas,"20,837",20837
".Gray County, Texas","Gray County, Texas",Texas,"21,886",21886
".Grayson County, Texas","Grayson County, Texas",Texas,"136,212",136212
".Gregg County, Texas","Gregg County, Texas",Texas,"123,945",123945
".Grimes County, Texas","Grimes County, Texas",Texas,"28,880",28880
".Guadalupe County, Texas","Guadalupe County, Texas",Texas,"166,847",166847
".Hale County, Texas","Hale County, Texas",Texas,"33,406",33406
".Hall County, Texas","Hall County, Texas",Texas,"2,964",2964
".Hamilton County, Texas","Hamilton County, Texas",Texas,"8,461",8461
".Hansford County, Texas","Hansford County, Texas",Texas,"5,399",5399
".Hardeman County, Texas","Hardeman County, Texas",Texas,"3,933",3933
".Hardin County, Texas","Hardin County, Texas",Texas,"57,602",57602
".Harris County, Texas","Harris County, Texas",Texas,"4,713,325",4713325
".Harrison County, Texas","Harrison County, Texas",Texas,"66,553",66553
".Hartley County, Texas","Hartley County, Texas",Texas,"5,576",5576
".Haskell County, Texas","Haskell County, Texas",Texas,"5,658",5658
".Hays County, Texas","Hays County, Texas",Texas,"230,191",230191
".Hemphill County, Texas","Hemphill County, Texas",Texas,"3,819",3819
".Henderson County, Texas","Henderson County, Texas",Texas,"82,737",82737
".Hidalgo County, Texas","Hidalgo County, Texas",Texas,"868,707",868707
".Hill County, Texas","Hill County, Texas",Texas,"36,649",36649
".Hockley County, Texas","Hockley County, Texas",Texas,"23,021",23021
".Hood County, Texas","Hood County, Texas",Texas,"61,643",61643
".Hopkins County, Texas","Hopkins County, Texas",Texas,"37,084",37084
".Houston County, Texas","Houston County, Texas",Texas,"22,968",22968
".Howard County, Texas","Howard County, Texas",Texas,"36,664",36664
".Hudspeth County, Texas","Hudspeth County, Texas",Texas,"4,886",4886
".Hunt County, Texas","Hunt County, Texas",Texas,"98,594",98594
".Hutchinson County, Texas","Hutchinson County, Texas",Texas,"20,938",20938
".Irion County, Texas","Irion County, Texas",Texas,"1,536",1536
".Jack County, Texas","Jack County, Texas",Texas,"8,935",8935
".Jackson County, Texas","Jackson County, Texas",Texas,"14,760",14760
".Jasper County, Texas","Jasper County, Texas",Texas,"35,529",35529
".Jeff Davis County, Texas","Jeff Davis County, Texas",Texas,"2,274",2274
".Jefferson County, Texas","Jefferson County, Texas",Texas,"251,565",251565
".Jim Hogg County, Texas","Jim Hogg County, Texas",Texas,"5,200",5200
".Jim Wells County, Texas","Jim Wells County, Texas",Texas,"40,482",40482
".Johnson County, Texas","Johnson County, Texas",Texas,"175,817",175817
".Jones County, Texas","Jones County, Texas",Texas,"20,083",20083
".Karnes County, Texas","Karnes County, Texas",Texas,"15,601",15601
".Kaufman County, Texas","Kaufman County, Texas",Texas,"136,154",136154
".Kendall County, Texas","Kendall County, Texas",Texas,"47,431",47431
".Kenedy County, Texas","Kenedy County, Texas",Texas,404,404
".Kent County, Texas","Kent County, Texas",Texas,762,762
".Kerr County, Texas","Kerr County, Texas",Texas,"52,600",52600
".Kimble County, Texas","Kimble County, Texas",Texas,"4,337",4337
".King County, Texas","King County, Texas",Texas,272,272
".Kinney County, Texas","Kinney County, Texas",Texas,"3,667",3667
".Kleberg County, Texas","Kleberg County, Texas",Texas,"30,680",30680
".Knox County, Texas","Knox County, Texas",Texas,"3,664",3664
".Lamar County, Texas","Lamar County, Texas",Texas,"49,859",49859
".Lamb County, Texas","Lamb County, Texas",Texas,"12,893",12893
".Lampasas County, Texas","Lampasas County, Texas",Texas,"21,428",21428
".La Salle County, Texas","La Salle County, Texas",Texas,"7,520",7520
".Lavaca County, Texas","Lavaca County, Texas",Texas,"20,154",20154
".Lee County, Texas","Lee County, Texas",Texas,"17,239",17239
".Leon County, Texas","Leon County, Texas",Texas,"17,404",17404
".Liberty County, Texas","Liberty County, Texas",Texas,"88,219",88219
".Limestone County, Texas","Limestone County, Texas",Texas,"23,437",23437
".Lipscomb County, Texas","Lipscomb County, Texas",Texas,"3,233",3233
".Live Oak County, Texas","Live Oak County, Texas",Texas,"12,207",12207
".Llano County, Texas","Llano County, Texas",Texas,"21,795",21795
".Loving County, Texas","Loving County, Texas",Texas,169,169
".Lubbock County, Texas","Lubbock County, Texas",Texas,"310,569",310569
".Lynn County, Texas","Lynn County, Texas",Texas,"5,951",5951
".McCulloch County, Texas","McCulloch County, Texas",Texas,"7,984",7984
".McLennan County, Texas","McLennan County, Texas",Texas,"256,623",256623
".McMullen County, Texas","McMullen County, Texas",Texas,743,743
".Madison County, Texas","Madison County, Texas",Texas,"14,284",14284
".Marion County, Texas","Marion County, Texas",Texas,"9,854",9854
".Martin County, Texas","Martin County, Texas",Texas,"5,771",5771
".Mason County, Texas","Mason County, Texas",Texas,"4,274",4274
".Matagorda County, Texas","Matagorda County, Texas",Texas,"36,643",36643
".Maverick County, Texas","Maverick County, Texas",Texas,"58,722",58722
".Medina County, Texas","Medina County, Texas",Texas,"51,584",51584
".Menard County, Texas","Menard County, Texas",Texas,"2,138",2138
".Midland County, Texas","Midland County, Texas",Texas,"176,832",176832
".Milam County, Texas","Milam County, Texas",Texas,"24,823",24823
".Mills County, Texas","Mills County, Texas",Texas,"4,873",4873
".Mitchell County, Texas","Mitchell County, Texas",Texas,"8,545",8545
".Montague County, Texas","Montague County, Texas",Texas,"19,818",19818
".Montgomery County, Texas","Montgomery County, Texas",Texas,"607,391",607391
".Moore County, Texas","Moore County, Texas",Texas,"20,940",20940
".Morris County, Texas","Morris County, Texas",Texas,"12,388",12388
".Motley County, Texas","Motley County, Texas",Texas,"1,200",1200
".Nacogdoches County, Texas","Nacogdoches County, Texas",Texas,"65,204",65204
".Navarro County, Texas","Navarro County, Texas",Texas,"50,113",50113
".Newton County, Texas","Newton County, Texas",Texas,"13,595",13595
".Nolan County, Texas","Nolan County, Texas",Texas,"14,714",14714
".Nueces County, Texas","Nueces County, Texas",Texas,"362,294",362294
".Ochiltree County, Texas","Ochiltree County, Texas",Texas,"9,836",9836
".Oldham County, Texas","Oldham County, Texas",Texas,"2,112",2112
".Orange County, Texas","Orange County, Texas",Texas,"83,396",83396
".Palo Pinto County, Texas","Palo Pinto County, Texas",Texas,"29,189",29189
".Panola County, Texas","Panola County, Texas",Texas,"23,194",23194
".Parker County, Texas","Parker County, Texas",Texas,"142,878",142878
".Parmer County, Texas","Parmer County, Texas",Texas,"9,605",9605
".Pecos County, Texas","Pecos County, Texas",Texas,"15,823",15823
".Polk County, Texas","Polk County, Texas",Texas,"51,353",51353
".Potter County, Texas","Potter County, Texas",Texas,"117,415",117415
".Presidio County, Texas","Presidio County, Texas",Texas,"6,704",6704
".Rains County, Texas","Rains County, Texas",Texas,"12,514",12514
".Randall County, Texas","Randall County, Texas",Texas,"137,713",137713
".Reagan County, Texas","Reagan County, Texas",Texas,"3,849",3849
".Real County, Texas","Real County, Texas",Texas,"3,452",3452
".Red River County, Texas","Red River County, Texas",Texas,"12,023",12023
".Reeves County, Texas","Reeves County, Texas",Texas,"15,976",15976
".Refugio County, Texas","Refugio County, Texas",Texas,"6,948",6948
".Roberts County, Texas","Roberts County, Texas",Texas,854,854
".Robertson County, Texas","Robertson County, Texas",Texas,"17,074",17074
".Rockwall County, Texas","Rockwall County, Texas",Texas,"104,915",104915
".Runnels County, Texas","Runnels County, Texas",Texas,"10,264",10264
".Rusk County, Texas","Rusk County, Texas",Texas,"54,406",54406
".Sabine County, Texas","Sabine County, Texas",Texas,"10,542",10542
".San Augustine County, Texas","San Augustine County, Texas",Texas,"8,237",8237
".San Jacinto County, Texas","San Jacinto County, Texas",Texas,"28,859",28859
".San Patricio County, Texas","San Patricio County, Texas",Texas,"66,730",66730
".San Saba County, Texas","San Saba County, Texas",Texas,"6,055",6055
".Schleicher County, Texas","Schleicher County, Texas",Texas,"2,793",2793
".Scurry County, Texas","Scurry County, Texas",Texas,"16,703",16703
".Shackelford County, Texas","Shackelford County, Texas",Texas,"3,265",3265
".Shelby County, Texas","Shelby County, Texas",Texas,"25,274",25274
".Sherman County, Texas","Sherman County, Texas",Texas,"3,022",3022
".Smith County, Texas","Smith County, Texas",Texas,"232,751",232751
".Somervell County, Texas","Somervell County, Texas",Texas,"9,128",9128
".Starr County, Texas","Starr County, Texas",Texas,"64,633",64633
".Stephens County, Texas","Stephens County, Texas",Texas,"9,366",9366
".Sterling County, Texas","Sterling County, Texas",Texas,"1,291",1291
".Stonewall County, Texas","Stonewall County, Texas",Texas,"1,350",1350
".Sutton County, Texas","Sutton County, Texas",Texas,"3,776",3776
".Swisher County, Texas","Swisher County, Texas",Texas,"7,397",7397
".Tarrant County, Texas","Tarrant County, Texas",Texas,"2,102,515",2102515
".Taylor County, Texas","Taylor County, Texas",Texas,"138,034",138034
".Terrell County, Texas","Terrell County, Texas",Texas,776,776
".Terry County, Texas","Terry County, Texas",Texas,"12,337",12337
".Throckmorton County, Texas","Throckmorton County, Texas",Texas,"1,501",1501
".Titus County, Texas","Titus County, Texas",Texas,"32,750",32750
".Tom Green County, Texas","Tom Green County, Texas",Texas,"119,200",119200
".Travis County, Texas","Travis County, Texas",Texas,"1,273,954",1273954
".Trinity County, Texas","Trinity County, Texas",Texas,"14,651",14651
".Tyler County, Texas","Tyler County, Texas",Texas,"21,672",21672
".Upshur County, Texas","Upshur County, Texas",Texas,"41,753",41753
".Upton County, Texas","Upton County, Texas",Texas,"3,657",3657
".Uvalde County, Texas","Uvalde County, Texas",Texas,"26,741",26741
".Val Verde County, Texas","Val Verde County, Texas",Texas,"49,025",49025
".Van Zandt County, Texas","Van Zandt County, Texas",Texas,"56,590",56590
".Victoria County, Texas","Victoria County, Texas",Texas,"92,084",92084
".Walker County, Texas","Walker County, Texas",Texas,"72,971",72971
".Waller County, Texas","Waller County, Texas",Texas,"55,246",55246
".Ward County, Texas","Ward County, Texas",Texas,"11,998",11998
".Washington County, Texas","Washington County, Texas",Texas,"35,882",35882
".Webb County, Texas","Webb County, Texas",Texas,"276,652",276652
".Wharton County, Texas","Wharton County, Texas",Texas,"41,556",41556
".Wheeler County, Texas","Wheeler County, Texas",Texas,"5,056",5056
".Wichita County, Texas","Wichita County, Texas",Texas,"132,230",132230
".Wilbarger County, Texas","Wilbarger County, Texas",Texas,"12,769",12769
".Willacy County, Texas","Willacy County, Texas",Texas,"21,358",21358
".Williamson County, Texas","Williamson County, Texas",Texas,"590,551",590551
".Wilson County, Texas","Wilson County, Texas",Texas,"51,070",51070
".Winkler County, Texas","Winkler County, Texas",Texas,"8,010",8010
".Wise County, Texas","Wise County, Texas",Texas,"69,984",69984
".Wood County, Texas","Wood County, Texas",Texas,"45,539",45539
".Yoakum County, Texas","Yoakum County, Texas",Texas,"8,713",8713
".Young County, Texas","Young County, Texas",Texas,"18,010",18010
".Zapata County, Texas","Zapata County, Texas",Texas,"14,179",14179
".Zavala County, Texas","Zavala County, Texas",Texas,"11,840",11840
".Beaver County, Utah","Beaver County, Utah",Utah,"6,710",6710
".Box Elder County, Utah","Box Elder County, Utah",Utah,"56,046",56046
".Cache County, Utah","Cache County, Utah",Utah,"128,289",128289
".Carbon County, Utah","Carbon County, Utah",Utah,"20,463",20463
".Daggett County, Utah","Daggett County, Utah",Utah,950,950
".Davis County, Utah","Davis County, Utah",Utah,"355,481",355481
".Duchesne County, Utah","Duchesne County, Utah",Utah,"19,938",19938
".Emery County, Utah","Emery County, Utah",Utah,"10,012",10012
".Garfield County, Utah","Garfield County, Utah",Utah,"5,051",5051
".Grand County, Utah","Grand County, Utah",Utah,"9,754",9754
".Iron County, Utah","Iron County, Utah",Utah,"54,839",54839
".Juab County, Utah","Juab County, Utah",Utah,"12,017",12017
".Kane County, Utah","Kane County, Utah",Utah,"7,886",7886
".Millard County, Utah","Millard County, Utah",Utah,"13,188",13188
".Morgan County, Utah","Morgan County, Utah",Utah,"12,124",12124
".Piute County, Utah","Piute County, Utah",Utah,"1,479",1479
".Rich County, Utah","Rich County, Utah",Utah,"2,483",2483
".Salt Lake County, Utah","Salt Lake County, Utah",Utah,"1,160,437",1160437
".San Juan County, Utah","San Juan County, Utah",Utah,"15,308",15308
".Sanpete County, Utah","Sanpete County, Utah",Utah,"30,939",30939
".Sevier County, Utah","Sevier County, Utah",Utah,"21,620",21620
".Summit County, Utah","Summit County, Utah",Utah,"42,145",42145
".Tooele County, Utah","Tooele County, Utah",Utah,"72,259",72259
".Uintah County, Utah","Uintah County, Utah",Utah,"35,734",35734
".Utah County, Utah","Utah County, Utah",Utah,"636,235",636235
".Wasatch County, Utah","Wasatch County, Utah",Utah,"34,091",34091
".Washington County, Utah","Washington County, Utah",Utah,"177,556",177556
".Wayne County, Utah","Wayne County, Utah",Utah,"2,711",2711
".Weber County, Utah","Weber County, Utah",Utah,"260,213",260213
".Addison County, Vermont","Addison County, Vermont",Vermont,"36,777",36777
".Bennington County, Vermont","Bennington County, Vermont",Vermont,"35,470",35470
".Caledonia County, Vermont","Caledonia County, Vermont",Vermont,"29,993",29993
".Chittenden County, Vermont","Chittenden County, Vermont",Vermont,"163,774",163774
".Essex County, Vermont","Essex County, Vermont",Vermont,"6,163",6163
".Franklin County, Vermont","Franklin County, Vermont",Vermont,"49,402",49402
".Grand Isle County, Vermont","Grand Isle County, Vermont",Vermont,"7,235",7235
".Lamoille County, Vermont","Lamoille County, Vermont",Vermont,"25,362",25362
".Orange County, Vermont","Orange County, Vermont",Vermont,"28,892",28892
".Orleans County, Vermont","Orleans County, Vermont",Vermont,"27,037",27037
".Rutland County, Vermont","Rutland County, Vermont",Vermont,"58,191",58191
".Washington County, Vermont","Washington County, Vermont",Vermont,"58,409",58409
".Windham County, Vermont","Windham County, Vermont",Vermont,"42,222",42222
".Windsor County, Vermont","Windsor County, Vermont",Vermont,"55,062",55062
".Accomack County, Virginia","Accomack County, Virginia",Virginia,"32,316",32316
".Albemarle County, Virginia","Albemarle County, Virginia",Virginia,"109,330",109330
".Alleghany County, Virginia","Alleghany County, Virginia",Virginia,"14,860",14860
".Amelia County, Virginia","Amelia County, Virginia",Virginia,"13,145",13145
".Amherst County, Virginia","Amherst County, Virginia",Virginia,"31,605",31605
".Appomattox County, Virginia","Appomattox County, Virginia",Virginia,"15,911",15911
".Arlington County, Virginia","Arlington County, Virginia",Virginia,"236,842",236842
".Augusta County, Virginia","Augusta County, Virginia",Virginia,"75,558",75558
".Bath County, Virginia","Bath County, Virginia",Virginia,"4,147",4147
".Bedford County, Virginia","Bedford County, Virginia",Virginia,"78,997",78997
".Bland County, Virginia","Bland County, Virginia",Virginia,"6,280",6280
".Botetourt County, Virginia","Botetourt County, Virginia",Virginia,"33,419",33419
".Brunswick County, Virginia","Brunswick County, Virginia",Virginia,"16,231",16231
".Buchanan County, Virginia","Buchanan County, Virginia",Virginia,"21,004",21004
".Buckingham County, Virginia","Buckingham County, Virginia",Virginia,"17,148",17148
".Campbell County, Virginia","Campbell County, Virginia",Virginia,"54,885",54885
".Caroline County, Virginia","Caroline County, Virginia",Virginia,"30,725",30725
".Carroll County, Virginia","Carroll County, Virginia",Virginia,"29,791",29791
".Charles City County, Virginia","Charles City County, Virginia",Virginia,"6,963",6963
".Charlotte County, Virginia","Charlotte County, Virginia",Virginia,"11,880",11880
".Chesterfield County, Virginia","Chesterfield County, Virginia",Virginia,"352,802",352802
".Clarke County, Virginia","Clarke County, Virginia",Virginia,"14,619",14619
".Craig County, Virginia","Craig County, Virginia",Virginia,"5,131",5131
".Culpeper County, Virginia","Culpeper County, Virginia",Virginia,"52,605",52605
".Cumberland County, Virginia","Cumberland County, Virginia",Virginia,"9,932",9932
".Dickenson County, Virginia","Dickenson County, Virginia",Virginia,"14,318",14318
".Dinwiddie County, Virginia","Dinwiddie County, Virginia",Virginia,"28,544",28544
".Essex County, Virginia","Essex County, Virginia",Virginia,"10,953",10953
".Fairfax County, Virginia","Fairfax County, Virginia",Virginia,"1,147,532",1147532
".Fauquier County, Virginia","Fauquier County, Virginia",Virginia,"71,222",71222
".Floyd County, Virginia","Floyd County, Virginia",Virginia,"15,749",15749
".Fluvanna County, Virginia","Fluvanna County, Virginia",Virginia,"27,270",27270
".Franklin County, Virginia","Franklin County, Virginia",Virginia,"56,042",56042
".Frederick County, Virginia","Frederick County, Virginia",Virginia,"89,313",89313
".Giles County, Virginia","Giles County, Virginia",Virginia,"16,720",16720
".Gloucester County, Virginia","Gloucester County, Virginia",Virginia,"37,348",37348
".Goochland County, Virginia","Goochland County, Virginia",Virginia,"23,753",23753
".Grayson County, Virginia","Grayson County, Virginia",Virginia,"15,550",15550
".Greene County, Virginia","Greene County, Virginia",Virginia,"19,819",19819
".Greensville County, Virginia","Greensville County, Virginia",Virginia,"11,336",11336
".Halifax County, Virginia","Halifax County, Virginia",Virginia,"33,911",33911
".Hanover County, Virginia","Hanover County, Virginia",Virginia,"107,766",107766
".Henrico County, Virginia","Henrico County, Virginia",Virginia,"330,818",330818
".Henry County, Virginia","Henry County, Virginia",Virginia,"50,557",50557
".Highland County, Virginia","Highland County, Virginia",Virginia,"2,190",2190
".Isle of Wight County, Virginia","Isle of Wight County, Virginia",Virginia,"37,109",37109
".James City County, Virginia","James City County, Virginia",Virginia,"76,523",76523
".King and Queen County, Virginia","King and Queen County, Virginia",Virginia,"7,025",7025
".King George County, Virginia","King George County, Virginia",Virginia,"26,836",26836
".King William County, Virginia","King William County, Virginia",Virginia,"17,148",17148
".Lancaster County, Virginia","Lancaster County, Virginia",Virginia,"10,603",10603
".Lee County, Virginia","Lee County, Virginia",Virginia,"23,423",23423
".Loudoun County, Virginia","Loudoun County, Virginia",Virginia,"413,538",413538
".Louisa County, Virginia","Louisa County, Virginia",Virginia,"37,591",37591
".Lunenburg County, Virginia","Lunenburg County, Virginia",Virginia,"12,196",12196
".Madison County, Virginia","Madison County, Virginia",Virginia,"13,261",13261
".Mathews County, Virginia","Mathews County, Virginia",Virginia,"8,834",8834
